mat,periodo,freq,semestre
756,3,3,2010.2
759,3,6,2010.2
762,3,6,2010.2
765,3,4,2008.1
768,3,7,2008.2
771,3,5,2008.2
774,3,6,2008.2
777,3,4,2008.2
780,3,6,2008.2
783,3,4,2008.2
786,3,2,2008.2
789,3,3,2008.2
792,3,2,2008.2
795,3,7,2008.2
798,3,0,2008.2
801,3,6,2008.2
804,3,4,2004.2
807,3,4,2004.2
810,3,2,2004.2
813,3,4,2004.2
816,3,4,2004.2
819,3,4,2004.2
822,3,5,2004.2
825,3,2,2004.2
828,3,3,2004.2
831,3,4,2004.2
834,3,4,2004.2
837,3,4,2004.2
840,3,2,2012.1
843,3,0,2012.1
846,3,7,2012.1
849,3,0,2012.1
852,3,7,2012.1
855,3,0,2013.1
858,3,5,2005.2
861,3,6,2009.2
864,3,6,2009.2
867,3,6,2009.2
870,3,7,2009.2
873,3,5,2009.2
876,3,1,2012.2
879,3,4,2008.1
882,3,3,2008.1
885,3,5,2008.1
888,3,6,2007.2
891,3,6,2007.2
894,3,0,2007.2
897,3,2,2007.2
900,3,5,2007.2
903,3,4,2007.2
906,3,2,2007.2
909,3,4,2007.2
912,3,0,2007.2
915,3,2,2007.2
918,3,2,2007.2
921,3,6,2007.2
924,3,4,2007.2
927,3,4,2007.2
930,3,0,2007.2
933,3,4,2007.2
936,3,1,2007.2
939,3,6,2007.2
942,3,0,2003.2
945,3,6,2003.2
948,3,0,2003.2
951,3,5,2003.2
954,3,0,2003.2
957,3,6,2003.2
960,3,1,2003.2
963,3,4,2003.2
966,3,0,2003.2
969,3,1,2003.2
972,3,6,2003.2
975,3,0,2003.2
978,3,0,2003.2
981,3,6,2006.1
984,3,6,2006.1
987,3,5,2006.1
990,3,1,2006.1
993,3,6,2006.1
996,3,6,2006.1
999,3,6,2006.1
1002,3,4,2008.2
1005,3,3,2006.1
1008,3,5,2006.1
1011,3,5,2006.1
1014,3,6,2006.1
1017,3,6,2006.1
1020,3,6,2006.1
1023,3,5,2006.1
1026,3,6,2006.1
1029,3,0,2012.1
1032,3,1,2006.1
1035,3,7,2009.1
1038,3,6,2009.1
1041,3,6,2009.1
1044,3,6,2007.1
1047,3,4,2007.1
1050,3,6,2007.1
1053,3,5,2007.1
1056,3,5,2007.1
1059,3,4,2007.1
1062,3,4,2007.1
1065,3,6,2007.1
1068,3,5,2007.1
1071,3,4,2007.1
1074,3,6,2007.1
1077,3,6,2007.2
1080,3,5,2007.1
1083,3,6,2007.1
1086,3,0,2007.1
1089,3,2,2007.1
1092,3,4,2007.1
1095,3,0,2007.1
1098,3,6,2007.1
1101,3,6,2007.1
1104,3,0,2007.1
1107,3,4,2007.1
1110,3,6,2007.1
1113,3,1,2012.2
1116,3,7,2009.2
1119,3,5,2010.1
1122,3,1,2009.2
1125,3,1,2009.2
3,4,2,2013.2
6,4,3,2004.2
9,4,0,2004.2
12,4,5,2004.2
15,4,6,2004.2
18,4,5,2004.2
21,4,1,2004.2
24,4,4,2004.2
27,4,5,2004.2
30,4,6,2004.2
33,4,3,2005.2
36,4,3,2004.2
39,4,6,2004.2
42,4,7,2004.2
45,4,7,2004.2
48,4,3,2004.2
51,4,6,2004.2
54,4,5,2004.2
57,4,4,2004.2
60,4,0,2004.2
63,4,1,2004.2
66,4,3,2004.2
69,4,6,2004.2
72,4,6,2004.2
75,4,0,2004.2
78,4,7,2004.2
81,4,1,2011.1
84,4,5,2011.1
87,4,5,2006.2
90,4,2,2007.1
93,4,6,2006.2
96,4,5,2006.2
99,4,4,2006.2
102,4,6,2006.2
105,4,6,2006.2
108,4,0,2009.2
111,4,6,2009.2
114,4,4,2009.2
117,4,1,2009.2
120,4,6,2009.2
123,4,3,2009.2
126,4,5,2009.2
129,4,5,2009.2
132,4,6,2009.2
135,4,4,2009.2
138,4,6,2009.2
141,4,3,2009.2
144,4,4,2009.2
147,4,4,2009.2
150,4,3,2009.2
153,4,5,2009.2
156,4,6,2009.2
159,4,7,2009.2
162,4,2,2009.2
165,4,5,2009.2
168,4,6,2009.2
171,4,4,2009.2
174,4,4,2009.2
177,4,5,2009.2
180,4,6,2003.2
183,4,6,2003.2
186,4,4,2003.2
189,4,7,2003.2
192,4,7,2003.2
195,4,7,2003.2
198,4,1,2003.2
201,4,5,2003.2
204,4,5,2003.2
207,4,7,2003.2
210,4,5,2003.2
213,4,7,2003.2
216,4,6,2003.2
219,4,7,2003.2
222,4,7,2003.2
225,4,6,2003.2
228,4,3,2010.2
231,4,3,2010.2
234,4,1,2007.1
237,4,5,2007.2
240,4,0,2007.2
243,4,2,2014.1
246,4,4,2013.1
249,4,0,2013.1
252,4,5,2010.1
255,4,4,2010.1
258,4,4,2010.1
261,4,5,2010.1
264,4,2,2010.1
267,4,6,2010.1
270,4,7,2010.1
273,4,0,2011.2
276,4,6,2011.2
279,4,7,2011.2
282,4,4,2011.2
285,4,3,2011.2
288,4,5,2011.2
291,4,5,2011.2
294,4,6,2011.2
297,4,0,2011.2
300,4,1,2014.2
303,4,7,2011.1
306,4,3,2012.1
309,4,1,2010.2
312,4,3,2010.2
315,4,5,2010.2
318,4,3,2010.2
321,4,6,2010.2
324,4,1,2010.2
327,4,5,2010.2
330,4,6,2010.2
333,4,0,2014.1
336,4,0,2013.1
339,4,2,2013.1
342,4,6,2011.2
345,4,6,2011.2
348,4,4,2011.2
351,4,0,2011.2
354,4,6,2011.2
357,4,1,2011.2
360,4,1,2011.2
363,4,3,2011.2
366,4,6,2011.2
369,4,1,2011.2
372,4,0,2013.2
375,4,0,2011.1
378,4,0,2011.1
381,4,0,2009.1
384,4,4,2009.1
387,4,3,2005.1
390,4,3,2005.1
393,4,0,2005.1
396,4,0,2008.1
399,4,6,2008.1
402,4,4,2008.1
405,4,1,2006.1
408,4,3,2006.1
411,4,0,2006.1
414,4,3,2006.1
417,4,0,2006.1
420,4,2,2006.1
423,4,2,2006.1
426,4,3,2006.1
429,4,4,2006.1
432,4,2,2006.1
435,4,1,2006.1
438,4,2,2006.1
441,4,4,2006.1
444,4,3,2006.1
447,4,5,2006.1
450,4,0,2006.1
453,4,5,2006.1
456,4,5,2010.2
459,4,3,2011.1
462,4,2,2010.2
465,4,0,2010.2
468,4,5,2010.2
471,4,3,2010.2
474,4,5,2010.2
477,4,3,2010.2
480,4,7,2010.2
483,4,3,2012.1
486,4,4,2010.2
489,4,4,2010.2
492,4,4,2012.1
495,4,5,2012.1
498,4,2,2012.1
501,4,3,2012.1
504,4,5,2010.2
507,4,6,2010.2
510,4,7,2011.1
513,4,0,2008.2
516,4,6,2007.1
519,4,3,2007.1
522,4,1,2007.1
525,4,6,2007.1
528,4,0,2007.1
531,4,5,2007.1
534,4,1,2007.2
537,4,6,2007.1
540,4,1,2007.1
543,4,3,2007.1
546,4,5,2007.1
549,4,5,2007.1
552,4,1,2007.1
555,4,2,2007.1
558,4,0,2014.1
561,4,1,2014.1
564,4,0,2013.2
567,4,0,2013.2
570,4,2,2013.2
573,4,0,2013.2
576,4,0,2013.2
579,4,6,2004.2
582,4,1,2011.2
585,4,0,2011.2
588,4,0,2010.2
591,4,1,2010.2
594,4,1,2010.2
597,4,3,2008.2
600,4,7,2008.2
603,4,3,2008.2
606,4,3,2008.2
609,4,3,2008.2
612,4,3,2009.1
615,4,3,2008.2
618,4,3,2008.2
621,4,3,2008.2
624,4,3,2008.2
627,4,5,2008.2
630,4,5,2008.2
633,4,3,2008.2
636,4,0,2004.1
639,4,3,2004.1
642,4,3,2008.2
645,4,0,2008.1
648,4,1,2008.1
651,4,0,2008.1
654,4,0,2012.2
657,4,5,2012.2
660,4,3,2012.1
663,4,3,2012.1
666,4,4,2005.2
669,4,0,2005.2
672,4,3,2005.2
675,4,2,2005.2
678,4,3,2005.2
681,4,3,2005.2
684,4,0,2005.2
687,4,6,2005.2
690,4,4,2005.2
693,4,1,2005.2
696,4,4,2005.2
699,4,4,2005.2
702,4,4,2005.2
705,4,3,2005.2
708,4,0,2005.2
711,4,3,2005.2
714,4,6,2005.2
717,4,3,2005.2
720,4,2,2005.2
723,4,4,2005.2
726,4,1,2005.2
729,4,3,2005.2
732,4,6,2011.2
735,4,0,2011.2
738,4,6,2004.2
741,4,1,2011.1
744,4,4,2011.1
747,4,1,2011.1
750,4,2,2011.1
753,4,1,2011.1
756,4,1,2011.1
759,4,5,2011.1
762,4,5,2011.1
765,4,2,2008.2
768,4,0,2009.1
771,4,4,2009.1
774,4,3,2009.1
777,4,2,2009.1
780,4,5,2009.1
783,4,2,2009.1
786,4,0,2009.1
789,4,0,2009.1
792,4,0,2009.1
795,4,6,2009.1
798,4,0,2009.1
801,4,4,2009.1
804,4,0,2005.1
807,4,3,2005.1
810,4,1,2005.1
813,4,3,2005.1
816,4,3,2005.1
819,4,3,2005.1
822,4,2,2005.1
825,4,1,2005.1
828,4,1,2005.1
831,4,3,2005.1
834,4,0,2005.1
837,4,3,2005.1
840,4,4,2013.2
843,4,1,2012.2
846,4,7,2012.2
849,4,0,2012.2
852,4,7,2012.2
855,4,0,2013.2
858,4,5,2006.1
861,4,4,2010.1
864,4,2,2010.1
867,4,4,2010.1
870,4,7,2010.1
873,4,0,2010.1
876,4,2,2013.1
879,4,3,2008.2
882,4,1,2008.2
885,4,0,2008.2
888,4,4,2008.1
891,4,6,2008.1
894,4,0,2008.1
897,4,0,2008.1
900,4,4,2008.1
903,4,2,2008.1
906,4,0,2008.1
909,4,1,2008.1
912,4,0,2008.1
915,4,0,2008.1
918,4,1,2008.1
921,4,6,2008.1
924,4,1,2008.1
927,4,3,2008.1
930,4,0,2008.1
933,4,4,2008.1
936,4,2,2008.1
939,4,6,2008.1
942,4,0,2004.1
945,4,5,2004.1
948,4,0,2004.1
951,4,4,2004.1
954,4,0,2004.1
957,4,6,2004.1
960,4,0,2004.1
963,4,3,2004.1
966,4,0,2004.1
969,4,0,2004.1
972,4,4,2004.1
975,4,0,2004.1
978,4,0,2004.1
981,4,5,2006.2
984,4,5,2006.2
987,4,4,2006.2
990,4,0,2006.2
993,4,3,2006.2
996,4,4,2006.2
999,4,4,2006.2
1002,4,1,2009.1
1005,4,5,2006.2
1008,4,4,2006.2
1011,4,4,2006.2
1014,4,5,2006.2
1017,4,4,2006.2
1020,4,5,2006.2
1023,4,2,2006.2
1026,4,5,2006.2
1029,4,1,2012.2
1032,4,0,2006.2
1035,4,6,2009.2
1038,4,4,2009.2
1041,4,5,2009.2
1044,4,7,2007.2
1047,4,1,2007.2
1050,4,5,2007.2
1053,4,4,2007.2
1056,4,4,2007.2
1059,4,3,2007.2
1062,4,3,2007.2
1065,4,5,2007.2
1068,4,5,2007.2
1071,4,3,2007.2
1074,4,7,2007.2
1077,4,7,2008.1
1080,4,4,2007.2
1083,4,6,2007.2
1086,4,1,2007.2
1089,4,2,2007.2
1092,4,1,2007.2
1095,4,0,2007.2
1098,4,6,2007.2
1101,4,5,2007.2
1104,4,0,2007.2
1107,4,3,2007.2
1110,4,4,2007.2
1113,4,1,2013.1
1116,4,1,2010.1
1119,4,4,2010.2
1122,4,0,2010.1
1125,4,0,2010.1
3,5,3,2014.1
6,5,3,2005.1
9,5,0,2005.1
12,5,3,2005.1
15,5,4,2005.1
18,5,5,2005.1
21,5,3,2005.1
24,5,2,2005.1
27,5,5,2005.1
30,5,3,2005.1
33,5,0,2006.1
36,5,2,2005.1
39,5,4,2005.1
42,5,5,2005.1
45,5,6,2005.1
48,5,2,2005.1
51,5,4,2005.1
54,5,3,2005.1
57,5,2,2005.1
60,5,0,2005.1
63,5,0,2005.1
66,5,2,2005.1
69,5,3,2005.1
72,5,3,2005.1
75,5,0,2005.1
78,5,5,2005.1
81,5,0,2011.2
84,5,3,2011.2
87,5,3,2007.1
90,5,1,2007.2
93,5,3,2007.1
96,5,2,2007.1
99,5,2,2007.1
102,5,4,2007.1
105,5,3,2007.1
108,5,0,2010.1
111,5,3,2010.1
114,5,1,2010.1
117,5,0,2010.1
120,5,2,2010.1
123,5,1,2010.1
126,5,3,2010.1
129,5,2,2010.1
132,5,2,2010.1
135,5,2,2010.1
138,5,4,2010.1
141,5,1,2010.1
144,5,1,2010.1
147,5,1,2010.1
150,5,1,2010.1
153,5,2,2010.1
156,5,3,2010.1
159,5,4,2010.1
162,5,2,2010.1
165,5,1,2010.1
168,5,3,2010.1
171,5,1,2010.1
174,5,3,2010.1
177,5,3,2010.1
180,5,3,2004.1
183,5,3,2004.1
186,5,3,2004.1
189,5,5,2004.1
192,5,5,2004.1
195,5,5,2004.1
198,5,1,2004.1
201,5,3,2004.1
204,5,4,2004.1
207,5,5,2004.1
210,5,4,2004.1
213,5,4,2004.1
216,5,4,2004.1
219,5,4,2004.1
222,5,5,2004.1
225,5,3,2004.1
228,5,3,2011.1
231,5,2,2011.1
234,5,2,2007.2
237,5,4,2008.1
240,5,0,2008.1
243,5,1,2014.2
246,5,1,2013.2
249,5,0,2013.2
252,5,3,2010.2
255,5,0,2010.2
258,5,2,2010.2
261,5,3,2010.2
264,5,1,2010.2
267,5,3,2010.2
270,5,5,2010.2
273,5,1,2012.1
276,5,4,2012.1
279,5,4,2012.1
282,5,2,2012.1
285,5,0,2012.2
288,5,1,2012.1
291,5,2,2012.1
294,5,2,2012.1
297,5,1,2012.1
300,5,2,2015.1
303,5,5,2011.2
306,5,2,2012.2
309,5,2,2011.1
312,5,1,2011.1
315,5,3,2011.1
318,5,1,2011.1
321,5,3,2011.1
324,5,0,2011.1
327,5,4,2011.1
330,5,4,2011.1
333,5,0,2014.2
336,5,1,2013.2
339,5,1,2013.2
342,5,2,2012.1
345,5,4,2012.1
348,5,1,2012.1
351,5,0,2012.1
354,5,2,2012.1
357,5,0,2012.1
360,5,0,2012.1
363,5,2,2013.1
366,5,3,2012.1
369,5,0,2012.1
372,5,2,2014.1
375,5,0,2011.2
378,5,0,2011.2
381,5,0,2009.2
384,5,2,2009.2
387,5,2,2005.2
390,5,2,2005.2
393,5,0,2005.2
396,5,0,2008.2
399,5,3,2008.2
402,5,4,2008.2
405,5,1,2006.2
408,5,2,2006.2
411,5,0,2006.2
414,5,3,2006.2
417,5,0,2006.2
420,5,3,2006.2
423,5,0,2006.2
426,5,2,2006.2
429,5,3,2006.2
432,5,1,2006.2
435,5,1,2006.2
438,5,3,2006.2
441,5,2,2006.2
444,5,2,2006.2
447,5,2,2006.2
450,5,0,2006.2
453,5,4,2006.2
456,5,3,2011.1
459,5,2,2011.2
462,5,1,2011.1
465,5,0,2011.1
468,5,3,2011.1
471,5,2,2011.1
474,5,5,2011.1
477,5,3,2011.1
480,5,5,2011.1
483,5,2,2012.2
486,5,3,2011.1
489,5,2,2011.1
492,5,2,2012.2
495,5,4,2012.2
498,5,3,2012.2
501,5,2,2012.2
504,5,4,2011.1
507,5,3,2011.1
510,5,3,2011.2
513,5,0,2009.1
516,5,6,2007.2
519,5,2,2007.2
522,5,2,2007.2
525,5,4,2007.2
528,5,0,2007.2
531,5,4,2007.2
534,5,0,2008.1
537,5,4,2007.2
540,5,1,2007.2
543,5,2,2007.2
546,5,3,2007.2
549,5,5,2007.2
552,5,2,2007.2
555,5,2,2007.2
558,5,0,2014.2
561,5,0,2014.2
564,5,0,2014.1
567,5,0,2014.1
570,5,1,2014.1
573,5,0,2014.1
576,5,1,2014.1
579,5,4,2005.1
582,5,0,2012.1
585,5,0,2012.1
588,5,0,2011.1
591,5,0,2011.1
594,5,0,2011.1
597,5,1,2009.1
600,5,5,2009.1
603,5,1,2009.1
606,5,1,2009.1
609,5,1,2009.1
612,5,2,2009.2
615,5,1,2009.1
618,5,0,2009.1
621,5,2,2009.1
624,5,1,2009.1
627,5,2,2009.1
630,5,2,2009.1
633,5,1,2009.1
636,5,0,2004.2
639,5,1,2004.2
642,5,2,2009.1
645,5,0,2008.2
648,5,1,2008.2
651,5,1,2008.2
654,5,1,2013.1
657,5,3,2013.1
660,5,3,2012.2
663,5,1,2012.2
666,5,1,2006.1
669,5,0,2006.1
672,5,0,2006.1
675,5,3,2006.1
678,5,0,2006.1
681,5,2,2006.1
684,5,0,2006.1
687,5,3,2006.1
690,5,2,2006.1
693,5,2,2006.1
696,5,2,2006.1
699,5,1,2006.1
702,5,3,2006.1
705,5,2,2006.1
708,5,0,2006.1
711,5,2,2006.1
714,5,2,2006.1
717,5,2,2006.1
720,5,0,2006.1
723,5,1,2006.1
726,5,0,2006.1
729,5,2,2006.1
732,5,5,2012.1
735,5,2,2012.1
738,5,5,2005.1
741,5,0,2012.2
744,5,2,2011.2
747,5,0,2011.2
750,5,1,2011.2
753,5,1,2011.2
756,5,1,2011.2
759,5,3,2011.2
762,5,2,2011.2
765,5,0,2009.1
768,5,0,2009.2
771,5,2,2009.2
774,5,1,2009.2
777,5,0,2009.2
780,5,3,2009.2
783,5,1,2009.2
786,5,0,2009.2
789,5,0,2009.2
792,5,0,2009.2
795,5,4,2009.2
798,5,0,2009.2
801,5,1,2009.2
804,5,0,2005.2
807,5,2,2005.2
810,5,1,2005.2
813,5,3,2005.2
816,5,2,2005.2
819,5,2,2005.2
822,5,0,2005.2
825,5,1,2005.2
828,5,2,2005.2
831,5,3,2005.2
834,5,1,2005.2
837,5,3,2005.2
840,5,3,2014.1
843,5,0,2013.1
846,5,7,2013.1
849,5,0,2013.1
852,5,6,2013.1
855,5,0,2014.1
858,5,3,2006.2
861,5,1,2010.2
864,5,1,2010.2
867,5,2,2010.2
870,5,4,2010.2
873,5,0,2010.2
876,5,3,2013.2
879,5,1,2009.1
882,5,0,2009.1
885,5,0,2009.1
888,5,2,2008.2
891,5,3,2008.2
894,5,0,2008.2
897,5,1,2008.2
900,5,2,2008.2
903,5,0,2008.2
906,5,1,2008.2
909,5,0,2008.2
912,5,0,2008.2
915,5,1,2008.2
918,5,0,2008.2
921,5,4,2008.2
924,5,0,2008.2
927,5,3,2008.2
930,5,0,2008.2
933,5,0,2008.2
936,5,2,2008.2
939,5,3,2008.2
942,5,0,2004.2
945,5,1,2004.2
948,5,0,2004.2
951,5,3,2004.2
954,5,0,2004.2
957,5,3,2004.2
960,5,0,2004.2
963,5,3,2004.2
966,5,0,2004.2
969,5,0,2004.2
972,5,1,2004.2
975,5,0,2004.2
978,5,0,2004.2
981,5,3,2007.1
984,5,3,2007.1
987,5,3,2007.2
990,5,0,2007.1
993,5,1,2007.1
996,5,2,2007.1
999,5,2,2007.1
1002,5,1,2009.2
1005,5,5,2007.1
1008,5,2,2007.1
1011,5,2,2007.1
1014,5,3,2007.1
1017,5,2,2007.1
1020,5,3,2007.1
1023,5,2,2007.1
1026,5,2,2007.1
1029,5,2,2013.1
1032,5,0,2007.1
1035,5,3,2010.1
1038,5,2,2010.1
1041,5,2,2010.1
1044,5,5,2008.1
1047,5,0,2008.1
1050,5,3,2008.1
1053,5,1,2008.1
1056,5,3,2008.1
1059,5,1,2008.1
1062,5,1,2008.1
1065,5,3,2008.1
1068,5,2,2008.1
1071,5,1,2008.1
1074,5,2,2008.1
1077,5,3,2008.2
1080,5,1,2008.1
1083,5,4,2008.1
1086,5,0,2008.1
1089,5,1,2008.1
1092,5,2,2008.1
1095,5,1,2008.1
1098,5,4,2008.1
1101,5,3,2008.1
1104,5,0,2008.1
1107,5,1,2008.1
1110,5,2,2008.1
1113,5,2,2013.2
1116,5,1,2010.2
1119,5,1,2011.1
1122,5,0,2010.2
1125,5,0,2010.2
3,6,5,2014.2
6,6,3,2005.2
9,6,0,2005.2
12,6,2,2005.2
15,6,5,2005.2
18,6,4,2005.2
21,6,2,2005.2
24,6,0,2005.2
27,6,4,2005.2
30,6,4,2005.2
33,6,1,2006.2
36,6,1,2005.2
39,6,5,2005.2
42,6,5,2005.2
45,6,5,2005.2
48,6,1,2005.2
51,6,5,2005.2
54,6,2,2005.2
57,6,1,2005.2
60,6,0,2005.2
63,6,0,2005.2
66,6,1,2005.2
69,6,2,2005.2
72,6,3,2005.2
75,6,0,2005.2
78,6,5,2005.2
81,6,0,2012.1
84,6,1,2012.1
87,6,2,2007.2
90,6,0,2008.1
93,6,2,2007.2
96,6,1,2007.2
99,6,1,2007.2
102,6,1,2007.2
105,6,1,2007.2
108,6,1,2010.2
111,6,1,2010.2
114,6,0,2010.2
117,6,0,2010.2
120,6,2,2010.2
123,6,0,2010.2
126,6,1,2010.2
129,6,0,2010.2
132,6,1,2010.2
135,6,2,2010.2
138,6,2,2010.2
141,6,0,2010.2
144,6,0,2010.2
147,6,0,2010.2
150,6,0,2010.2
153,6,0,2010.2
156,6,1,2010.2
159,6,3,2010.2
162,6,0,2010.2
165,6,0,2010.2
168,6,2,2010.2
171,6,0,2010.2
174,6,2,2010.2
177,6,1,2010.2
180,6,4,2004.2
183,6,4,2004.2
186,6,1,2004.2
189,6,3,2004.2
192,6,4,2004.2
195,6,5,2004.2
198,6,0,2004.2
201,6,1,2004.2
204,6,1,2004.2
207,6,4,2004.2
210,6,4,2004.2
213,6,3,2004.2
216,6,4,2004.2
219,6,4,2004.2
222,6,6,2004.2
225,6,5,2004.2
228,6,1,2011.2
231,6,1,2011.2
234,6,0,2008.1
237,6,3,2008.2
240,6,0,2008.2
243,6,0,2015.1
246,6,0,2014.1
249,6,0,2014.1
252,6,1,2011.1
255,6,1,2011.1
258,6,0,2011.1
261,6,2,2011.1
264,6,0,2011.1
267,6,1,2011.1
270,6,2,2011.1
273,6,3,2012.2
276,6,4,2012.2
279,6,4,2012.2
282,6,3,2012.2
285,6,2,2013.1
288,6,1,2013.2
291,6,0,2012.2
294,6,3,2012.2
297,6,4,2012.2
300,6,0,2015.2
303,6,3,2012.1
306,6,0,2013.1
309,6,2,2011.2
312,6,1,2011.2
315,6,2,2011.2
318,6,0,2011.2
321,6,3,2011.2
324,6,0,2011.2
327,6,1,2011.2
330,6,0,2011.2
333,6,0,2015.1
336,6,2,2014.1
339,6,0,2014.1
342,6,2,2013.2
345,6,3,2012.2
348,6,0,2012.2
351,6,0,2012.2
354,6,1,2012.2
357,6,0,2012.2
360,6,1,2012.2
363,6,1,2013.2
366,6,1,2014.1
369,6,0,2012.2
372,6,2,2014.2
375,6,0,2012.1
378,6,0,2012.1
